"LOCAL_AIRPORT","AIRLINE_CODE","FLIGHT_NUMBER","FREQUENCY","ARRIVAL_DEPARTURE_FLAG","SOURCE_DESTINATION","SCHED_TIME","TIME_ZONE","EFF_DT_FROM","EFF_DT_TILL"
"MAA","SG","3024","2","1","CJB","2255","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"MAA","6E","999","1234567","1","COK","555","IST","2017-03-26T00:00:00","2017-03-26T00:00:00"
"MAA","6E","0269","1234567","1","COK","850","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","255","1234567","1","COK","855","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","608","1234567","1","COK","1135","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","608","1234567","1","COK","1135","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","510","1234567","1","COK","1210","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","315","12345","1","COK","1220","IST","2017-03-26T00:00:00","2017-03-31T00:00:00"
"MAA","SG","931","134567","1","COK","1415","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","6E","0571","1234567","1","COK","1445","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","0510","1234567","1","COK","1740","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3074","134567","1","COK","1920","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3074","1234567","1","COK","1920","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3074","2","1","COK","1955","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"MAA","SG","3266","124567","1","COK","2235","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3266","124567","1","COK","2235","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0755","1234567","1","COK","2255","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","6957","1234567","1","COK","2300","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","765","1234567","1","COK","2340","IST","2018-02-18T00:00:00","2018-03-24T00:00:00"
"MAA","SG","105","3","1","DEL","5","IST","2017-11-01T00:00:00","2018-03-21T00:00:00"
"MAA","9W","829","1234567","1","DEL","40","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0519","1234567","1","DEL","40","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","519","1234567","1","DEL","50","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","AI","0439","1234567","1","DEL","855","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0985","1234567","1","DEL","915","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","985","1234567","1","DEL","920","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","821","1234567","1","DEL","935","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","821","1234567","1","DEL","940","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","107","1234567","1","DEL","945","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","107","1234567","1","DEL","945","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0606","1234567","1","DEL","1005","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","606","1234567","1","DEL","1020","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","759","123457","1","DEL","1105","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","759","6","1","DEL","1110","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","859","1234567","1","DEL","1115","IST","2017-06-01T00:00:00","2017-10-28T00:00:00"
"MAA","6E","859","1234567","1","DEL","1115","IST","2017-03-26T00:00:00","2017-05-31T00:00:00"
"MAA","6E","0859","1234567","1","DEL","1120","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","759","1234567","1","DEL","1200","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","0429","1234567","1","DEL","1240","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0443","1234567","1","DEL","1240","IST","2017-12-01T00:00:00","2018-03-24T00:00:00"
"MAA","AI","429","1234567","1","DEL","1240","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0443","1234567","1","DEL","1305","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"MAA","9W","841","6","1","DEL","1340","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"MAA","9W","841","12345","1","DEL","1350","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","841","123457","1","DEL","1400","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"MAA","9W","841","67","1","DEL","1555","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","798","134567","1","DEL","1630","IST","2017-10-29T00:00:00","2017-12-03T00:00:00"
"MAA","9W","798","1234567","1","DEL","1630","IST","2017-12-04T00:00:00","2018-02-18T00:00:00"
"MAA","9W","798","134567","1","DEL","1630","IST","2018-02-19T00:00:00","2018-03-24T00:00:00"
"MAA","9W","798","2","1","DEL","1635","IST","2017-10-31T00:00:00","2017-11-28T00:00:00"
"MAA","9W","798","2","1","DEL","1635","IST","2018-02-20T00:00:00","2018-03-20T00:00:00"
"MAA","SG","103","1234567","1","DEL","1725","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","103","1234567","1","DEL","1730","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","832","1234567","1","DEL","1850","IST","2017-10-29T00:00:00","2017-12-02T00:00:00"
"MAA","9W","832","1234567","1","DEL","1850","IST","2017-12-03T00:00:00","2018-02-17T00:00:00"
"MAA","9W","832","1234567","1","DEL","1850","IST","2018-02-18T00:00:00","2018-03-24T00:00:00"
"MAA","9W","832","1234567","1","DEL","1850","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","4667","1234567","1","DEL","1910","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","6667","1234567","1","DEL","1915","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","845","23567","1","DEL","2020","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","845","14","1","DEL","2020","IST","2017-10-30T00:00:00","2018-03-22T00:00:00"
"MAA","6E","613","1234567","1","DEL","2030","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","845","1234567","1","DEL","2040","IST","2017-10-01T00:00:00","2017-10-28T00:00:00"
"MAA","SG","105","134567","1","DEL","2050","IST","2017-03-26T00:00:00","2017-04-14T00:00:00"
"MAA","6E","0613","1234567","1","DEL","2100","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","979","1234567","1","DEL","2310","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","739","1234567","1","DEL","2315","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","328","1234567","1","DEL","2320","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","105","2","1","DEL","2320","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","105","134567","1","DEL","2320","IST","2017-04-15T00:00:00","2017-10-28T00:00:00"
"MAA","6E","6162","1234567","1","DEL","2325","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","0540","1234567","1","DEL","2335","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","540","1234567","1","DEL","2335","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","739","1234567","1","DEL","2340","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0563","1234567","1","GAU","1110","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","464","1234567","1","GAU","1245","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0136","1234567","1","GAU","2200","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"MAA","6E","0136","2","1","GAU","2200","IST","2017-12-05T00:00:00","2018-02-13T00:00:00"
"MAA","6E","0136","1234567","1","GAU","2200","IST","2018-02-16T00:00:00","2018-03-24T00:00:00"
"MAA","6E","136","1234567","1","GAU","2210","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0136","134567","1","GAU","2300","IST","2017-12-01T00:00:00","2018-02-15T00:00:00"
"MAA","6E","0137","1234567","1","GOI","830","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","137","1234567","1","GOI","840","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3106","1234567","1","GOI","1855","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3106","1234567","1","GOI","1855","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0121","1234567","1","HYD","5","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0872","1234567","1","HYD","610","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","872","1234567","1","HYD","615","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3706","1234567","1","HYD","700","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3706","1234567","1","HYD","715","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0188","1234567","1","HYD","750","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","188","1234567","1","HYD","755","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","791","1234567","1","HYD","945","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0791","1234567","1","HYD","955","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","G8","602","1234567","1","HYD","1015","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","G8","502","1234567","1","HYD","1020","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","2T","401","1234567","1","HYD","1025","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3714","134567","1","HYD","1050","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","311","1234567","1","HYD","1110","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0311","123457","1","HYD","1110","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"MAA","6E","389","1234567","1","HYD","1325","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","6E","955","134567","1","HYD","1400","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","955","2","1","HYD","1400","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","LB","636","134567","1","HYD","1425","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","LB","636","2","1","HYD","1425","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","706","1234567","1","HYD","1550","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0706","1234567","1","HYD","1555","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0311","6","1","HYD","1555","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"MAA","2T","425","1234567","1","HYD","1700","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","208","1234567","1","HYD","1715","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","AI","546","1234567","1","HYD","1740","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0381","134567","1","HYD","1750","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0381","2","1","HYD","1800","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"MAA","6E","381","134567","1","HYD","1800","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","381","2","1","HYD","1800","IST","2017-03-28T00:00:00","2017-10-24T00:00:00"
"MAA","6E","276","1234567","1","HYD","1845","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0274","1234567","1","HYD","1845","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","2T","207","1234567","1","HYD","1915","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","2T","207","1234567","1","HYD","1950","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","3174","1234567","1","HYD","2030","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","3174","1234567","1","HYD","2030","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3598","123457","1","HYD","2035","IST","2017-04-07T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3597","123457","1","HYD","2120","IST","2017-03-26T00:00:00","2017-04-06T00:00:00"
"MAA","SG","832","1234567","1","HYD","2200","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","0546","124567","1","HYD","2215","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3568","6","1","HYD","2315","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","G8","504","1234567","1","HYD","2325","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","G8","504","1234567","1","HYD","2330","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","145","1234567","1","IDR","2200","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0145","1234567","1","IDR","2205","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0438","1234567","1","IXA","1510","IST","2017-12-15T00:00:00","2018-03-24T00:00:00"
"MAA","6E","203","1234567","1","IXC","1100","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","6E","7101","1234567","1","IXE","1105","IST","2017-12-10T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3462","1234567","1","IXG","2105","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3072","1234567","1","IXM","900","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3072","1234567","1","IXM","900","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2342","1234567","1","IXM","910","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2342","134567","1","IXM","910","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","443","1234567","1","IXM","955","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0141","1234567","1","IXM","1155","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","138","1234567","1","IXM","1205","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","106","1234567","1","IXM","1230","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","106","1234567","1","IXM","1230","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2344","1234567","1","IXM","1310","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","AI","672","123457","1","IXM","1420","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","AI","672","1234567","1","IXM","1420","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","AI","0672","1234567","1","IXM","1420","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","698","1234567","1","IXM","1430","IST","2017-06-01T00:00:00","2017-10-28T00:00:00"
"MAA","6E","698","1234567","1","IXM","1430","IST","2017-03-26T00:00:00","2017-05-31T00:00:00"
"MAA","6E","0698","1234567","1","IXM","1435","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2344","2","1","IXM","1530","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"MAA","9W","2344","2","1","IXM","1555","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2344","134567","1","IXM","1615","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2344","134567","1","IXM","1615","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2346","1234567","1","IXM","1830","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2346","1234567","1","IXM","1830","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","612","1234567","1","IXM","2040","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","612","1234567","1","IXM","2040","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","6385","134567","1","IXM","2125","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","6385","2","1","IXM","2135","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"MAA","6E","385","2","1","IXM","2135","IST","2017-03-28T00:00:00","2017-10-24T00:00:00"
"MAA","6E","385","134567","1","IXM","2135","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2724","1234567","1","IXM","2245","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2724","1234567","1","IXM","2245","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","0550","1234567","1","IXZ","1010","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","550","1234567","1","IXZ","1010","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0926","1234567","1","IXZ","1125","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","G8","304","1234567","1","IXZ","1305","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","G8","304","1234567","1","IXZ","1310","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0624","1234567","1","IXZ","1320","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","624","1234567","1","IXZ","1340","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","AI","552","2457","1","IXZ","1535","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","AI","3788","3","1","IXZ","1535","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","AI","3550","6","1","IXZ","1535","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","AI","0552","2457","1","IXZ","1535","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","3550","6","1","IXZ","1535","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","AI","3788","3","1","IXZ","1535","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","614","1234567","1","IXZ","1640","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","607","1234567","1","IXZ","1700","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","607","1234567","1","IXZ","1700","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","614","1234567","1","IXZ","1730","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0736","1234567","1","JAI","100","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","569","1234567","1","JAI","1640","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0569","1234567","1","JAI","1645","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0258","1234567","1","JAI","2310","IST","2017-12-15T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0518","1234567","1","LKO","2120","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","2T","427","1234567","1","MYQ","2015","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","867","2","1","PAT","1325","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0547","7","1","PNQ","10","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0547","123456","1","PNQ","15","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"MAA","6E","547","6","1","PNQ","15","IST","2017-04-01T00:00:00","2017-10-28T00:00:00"
"MAA","6E","547","123457","1","PNQ","15","IST","2017-03-26T00:00:00","2017-10-27T00:00:00"
"MAA","G8","633","1234567","1","PNQ","45","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","G8","633","1234567","1","PNQ","50","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","423","1234567","1","PNQ","55","IST","2017-10-30T00:00:00","2018-03-24T00:00:00"
"MAA","SG","423","1234567","1","PNQ","55","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","6406","1234567","1","PNQ","225","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","929","134567","1","PNQ","320","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","929","1467","1","PNQ","335","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","6406","1234567","1","PNQ","355","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","499","1234567","1","PNQ","550","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0159","6","1","PNQ","730","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"MAA","6E","159","6","1","PNQ","740","IST","2017-04-01T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0159","123457","1","PNQ","745","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"MAA","6E","159","123457","1","PNQ","805","IST","2017-03-26T00:00:00","2017-10-27T00:00:00"
"MAA","9W","2844","7","1","PNQ","1300","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","6E","302","123457","1","PNQ","1530","IST","2017-03-26T00:00:00","2017-10-27T00:00:00"
"MAA","6E","0302","123457","1","PNQ","1530","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"MAA","9W","2492","123457","1","PNQ","1730","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2492","123457","1","PNQ","1745","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"MAA","9W","494","1234567","1","PNQ","2140","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","494","1234567","1","PNQ","2210","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","2T","313","1234567","1","RJA","1120","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","9W","2968","1234567","1","RJA","1330","IST","2017-09-01T00:00:00","2017-10-28T00:00:00"
"MAA","2T","503","134567","1","RJA","1525","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","6E","7124","1234567","1","RJA","1720","IST","2017-12-30T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0932","134567","1","RPR","2055","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0932","2","1","RPR","2055","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3592","2","1","TCN","1200","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","SG","3592","1234567","1","TCN","1200","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3592","134567","1","TCN","1405","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","SG","3594","1234567","1","TCN","1630","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3592","1234567","1","TCR","1200","IST","2018-02-11T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3592","1234567","1","TCR","1200","IST","2017-10-29T00:00:00","2017-11-24T00:00:00"
"MAA","SG","3592","1234567","1","TCR","1315","IST","2017-11-25T00:00:00","2018-02-10T00:00:00"
"MAA","SG","3594","1234567","1","TCR","1630","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","925","247","1","TRV","925","IST","2017-10-29T00:00:00","2017-12-12T00:00:00"
"MAA","9W","925","247","1","TRV","925","IST","2018-01-16T00:00:00","2018-03-20T00:00:00"
"MAA","SG","3714","1234567","1","TRV","1050","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0513","1234567","1","TRV","1050","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3296","2","1","TRV","1050","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0315","1234567","1","TRV","1215","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","315","67","1","TRV","1220","IST","2017-03-26T00:00:00","2017-04-02T00:00:00"
"MAA","6E","315","1234567","1","TRV","1220","IST","2017-04-03T00:00:00","2017-10-28T00:00:00"
"MAA","6E","343","1234567","1","TRV","2150","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0343","1234567","1","TRV","2150","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2799","1234567","1","TRZ","915","IST","2017-09-01T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2751","1234567","1","TRZ","1230","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2751","1234567","1","TRZ","1305","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2750","1234567","1","TRZ","1605","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2408","1234567","1","TRZ","1905","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","9W","2408","1234567","1","TRZ","1905","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2790","1234567","1","TRZ","2250","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","9W","2790","1234567","1","TRZ","2300","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","2T","200","1234567","1","VGA","915","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","2T","200","1234567","1","VGA","915","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3404","2","1","VGA","1520","IST","2018-02-13T00:00:00","2018-03-20T00:00:00"
"MAA","SG","3404","2","1","VGA","1520","IST","2017-10-31T00:00:00","2017-11-21T00:00:00"
"MAA","SG","3404","2","1","VGA","1520","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","7207","1234567","1","VGA","1615","IST","2017-12-30T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3404","1234567","1","VGA","1650","IST","2017-11-25T00:00:00","2018-02-10T00:00:00"
"MAA","2T","403","1234567","1","VGA","1715","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3404","134567","1","VGA","1740","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"MAA","SG","3404","134567","1","VGA","1835","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","SG","3404","134567","1","VGA","1835","IST","2018-02-11T00:00:00","2018-03-24T00:00:00"
"MAA","SG","3404","134567","1","VGA","1835","IST","2017-10-29T00:00:00","2017-11-24T00:00:00"
"MAA","6E","0405","1234567","1","VNS","1525","IST","2017-12-15T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0928","1234567","1","VNS","1610","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","2T","501","134567","1","VTZ","930","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"MAA","6E","881","1234567","1","VTZ","1150","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"MAA","6E","0881","1234567","1","VTZ","1335","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"MAA","6E","0512","1234567","1","VTZ","1620","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
